Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-05-30,0.0420659,0.0423101,0.0418732,0.0422722
2017-05-31,0.0422486,0.0426991,0.0421614,0.042676
2017-06-01,0.0426641,0.0427137,0.0424596,0.0425771
2017-06-02,0.0425829,0.0428412,0.0425201,0.0428222
2017-06-05,0.0428403,0.0428567,0.0426834,0.0427679
2017-06-06,0.0427676,0.0428609,0.0426743,0.0428563
2017-06-07,0.0428579,0.0428737,0.0425568,0.0427851
2017-06-08,0.0427934,0.0428537,0.0425965,0.0426585
2017-06-09,0.0426196,0.0428291,0.0425351,0.0427555
2017-06-12,0.0427449,0.042871,0.0427122,0.042765
2017-06-13,0.0427762,0.0429214,0.0427033,0.042875
2017-06-14,0.04288,0.043229,0.0427765,0.0428719
2017-06-15,0.0428267,0.0428973,0.0423898,0.0424618
2017-06-16,0.0424589,0.0427899,0.0423862,0.0427615
2017-06-19,0.0427965,0.0428899,0.0425548,0.0425793
2017-06-20,0.0425983,0.0426563,0.0422092,0.0423375
2017-06-21,0.0423673,0.0424807,0.0422701,0.0424459
2017-06-22,0.0424791,0.0425537,0.042363,0.0423869
2017-06-23,0.0424257,0.0426723,0.0423618,0.0426265
2017-06-26,0.0426072,0.04275,0.0424973,0.0425065
2017-06-27,0.0425091,0.0431345,0.0425015,0.0430773
2017-06-28,0.0431263,0.0433109,0.043001,0.04327
2017-06-29,0.0432717,0.0436374,0.0432655,0.0436306
2017-06-30,0.0436529,0.0437508,0.0434205,0.0437241
2017-07-03,0.0437733,0.0437886,0.0434529,0.0434941
2017-07-04,0.0434936,0.0435445,0.0433832,0.0433922
2017-07-05,0.0433939,0.0435184,0.0432979,0.0435051
2017-07-06,0.0434981,0.0437178,0.0434077,0.0436805
2017-07-07,0.0436929,0.0438222,0.0436015,0.0437136
2017-07-10,0.0436792,0.0438018,0.0435965,0.0436937
2017-07-11,0.0437044,0.0439265,0.0435606,0.0439142
2017-07-12,0.0439126,0.0440009,0.0436542,0.0436973
2017-07-13,0.0437288,0.0438716,0.0435726,0.043659
2017-07-14,0.0436687,0.0439847,0.0436397,0.0439839
2017-07-17,0.0439732,0.0440635,0.0438445,0.0440189
2017-07-18,0.0440182,0.0444036,0.0439974,0.0442315
2017-07-19,0.0442525,0.0443258,0.0441285,0.0441404
2017-07-20,0.0441466,0.0446861,0.0440942,0.0446494
2017-07-21,0.044664,0.0448404,0.0446104,0.0447842
2017-07-24,0.0448043,0.0448298,0.044652,0.0446853
2017-07-25,0.0446776,0.0449915,0.0446502,0.0447333
2017-07-26,0.0447365,0.045106,0.0446349,0.0451005
2017-07-27,0.0451213,0.0451988,0.044673,0.0447968
2017-07-28,0.0448282,0.0451765,0.0447966,0.0451133
2017-07-31,0.0451074,0.0454207,0.0449174,0.0454207
2017-08-01,0.0453692,0.0453776,0.0450708,0.0451319
2017-08-02,0.0451176,0.0455791,0.0450857,0.0454223
2017-08-03,0.0454378,0.0457178,0.0453061,0.0455537
2017-08-04,0.0455764,0.0456915,0.0449168,0.0451433
2017-08-07,0.0451058,0.0452356,0.0450629,0.0451298
2017-08-08,0.0451396,0.0452421,0.0448091,0.0449325
2017-08-09,0.0449355,0.0450175,0.0446722,0.0449039
2017-08-10,0.0449307,0.0450104,0.0447457,0.044965
2017-08-11,0.0449572,0.0452519,0.0448851,0.045193
2017-08-14,0.0451661,0.0452671,0.0450534,0.0451021
2017-08-15,0.045054,0.0451451,0.0447021,0.0448763
2017-08-16,0.0449202,0.0451883,0.0448471,0.0451459
2017-08-17,0.0451749,0.0452397,0.0448223,0.0449717
